district,state,date,temp_max_c,temp_min_c,precip_mm,rain_mm
Bagalkote,Karnataka,2024-01-23,32.1,17.1,0.0,0.0
Bagalkote,Karnataka,2024-01-24,30.7,16.4,0.0,0.0
Bagalkote,Karnataka,2024-01-25,31.0,19.0,0.0,0.0
Bagalkote,Karnataka,2024-01-26,31.7,19.1,0.0,0.0
Bagalkote,Karnataka,2024-01-27,31.4,19.1,0.0,0.0
Bagalkote,Karnataka,2024-01-28,30.6,19.6,0.0,0.0
Bagalkote,Karnataka,2024-01-29,31.5,19.0,0.0,0.0
Bagalkote,Karnataka,2024-01-30,31.4,18.7,0.0,0.0
Bagalkote,Karnataka,2024-01-31,32.1,18.1,0.0,0.0
Bagalkote,Karnataka,2024-02-01,32.0,16.9,0.0,0.0
Bagalkote,Karnataka,2024-02-02,31.6,17.2,0.0,0.0
Bagalkote,Karnataka,2024-02-03,33.0,19.1,0.0,0.0
Bagalkote,Karnataka,2024-02-04,34.2,21.1,0.0,0.0
Bagalkote,Karnataka,2024-02-05,33.4,20.9,0.0,0.0
Bagalkote,Karnataka,2024-02-06,34.4,20.7,0.0,0.0
Bagalkote,Karnataka,2024-02-07,34.7,20.7,0.0,0.0
Bagalkote,Karnataka,2024-02-08,34.9,20.4,0.0,0.0
Bagalkote,Karnataka,2024-02-09,35.5,21.2,0.0,0.0
Bagalkote,Karnataka,2024-02-10,34.8,20.6,0.0,0.0
Bagalkote,Karnataka,2024-02-11,34.3,19.6,0.0,0.0
Bagalkote,Karnataka,2024-02-12,34.4,20.1,0.0,0.0
Bagalkote,Karnataka,2024-02-13,34.3,20.0,0.0,0.0
Bagalkote,Karnataka,2024-02-14,34.1,20.4,0.0,0.0
Bagalkote,Karnataka,2024-02-15,35.0,20.9,0.0,0.0
Bagalkote,Karnataka,2024-02-16,34.8,20.0,0.0,0.0
Bagalkote,Karnataka,2024-02-17,34.4,20.8,0.0,0.0
Bagalkote,Karnataka,2024-02-18,34.5,18.8,0.0,0.0
Bagalkote,Karnataka,2024-02-19,35.5,19.0,0.0,0.0
Bagalkote,Karnataka,2024-02-20,34.9,21.2,0.0,0.0
Bagalkote,Karnataka,2024-02-21,35.4,19.9,0.0,0.0
Bagalkote,Karnataka,2024-02-22,34.3,18.8,0.0,0.0
Bagalkote,Karnataka,2024-02-23,33.2,20.2,0.0,0.0
Bagalkote,Karnataka,2024-02-24,35.0,20.0,0.0,0.0
Bagalkote,Karnataka,2024-02-25,34.9,21.6,0.0,0.0
Bagalkote,Karnataka,2024-02-26,35.7,23.7,0.0,0.0
Bagalkote,Karnataka,2024-02-27,35.1,22.4,0.0,0.0
Bagalkote,Karnataka,2024-02-28,35.2,23.3,0.0,0.0
Bagalkote,Karnataka,2024-02-29,35.8,23.9,0.0,0.0
Bagalkote,Karnataka,2024-03-01,36.4,22.1,0.0,0.0
Bagalkote,Karnataka,2024-03-02,36.3,21.4,0.0,0.0
Bagalkote,Karnataka,2024-03-03,35.4,21.7,0.0,0.0
Bagalkote,Karnataka,2024-03-04,35.4,21.0,0.0,0.0
Bagalkote,Karnataka,2024-03-05,36.2,21.3,0.0,0.0
Bagalkote,Karnataka,2024-03-06,36.5,21.7,0.0,0.0
Bagalkote,Karnataka,2024-03-07,36.4,21.9,0.0,0.0
Bagalkote,Karnataka,2024-03-08,36.9,21.3,0.0,0.0
Bagalkote,Karnataka,2024-03-09,37.0,22.8,0.0,0.0
Bagalkote,Karnataka,2024-03-10,37.7,25.5,0.0,0.0
Bagalkote,Karnataka,2024-03-11,37.7,24.0,0.0,0.0
Bagalkote,Karnataka,2024-03-12,38.4,24.8,0.0,0.0
Bagalkote,Karnataka,2024-03-13,38.7,25.1,0.0,0.0
Bagalkote,Karnataka,2024-03-14,37.7,23.2,0.0,0.0
Bagalkote,Karnataka,2024-03-15,37.5,23.5,0.0,0.0
Bagalkote,Karnataka,2024-03-16,38.0,24.6,0.0,0.0
Bagalkote,Karnataka,2024-03-17,38.0,22.8,0.0,0.0
Bagalkote,Karnataka,2024-03-18,38.3,24.0,0.0,0.0
Bagalkote,Karnataka,2024-03-19,38.0,22.9,0.0,0.0
Bagalkote,Karnataka,2024-03-20,36.7,24.5,0.0,0.0
Bagalkote,Karnataka,2024-03-21,35.9,24.3,0.0,0.0
Bagalkote,Karnataka,2024-03-22,36.6,24.0,0.0,0.0
Bagalkote,Karnataka,2024-03-23,36.7,24.5,0.0,0.0
Bagalkote,Karnataka,2024-03-24,39.0,25.2,0.0,0.0
Bagalkote,Karnataka,2024-03-25,39.0,25.7,0.0,0.0
Bagalkote,Karnataka,2024-03-26,39.0,24.6,0.0,0.0
Bagalkote,Karnataka,2024-03-27,39.7,24.5,0.0,0.0
Bagalkote,Karnataka,2024-03-28,39.8,24.6,0.0,0.0
Bagalkote,Karnataka,2024-03-29,39.9,26.0,0.0,0.0
Bagalkote,Karnataka,2024-03-30,39.8,25.6,0.0,0.0
Bagalkote,Karnataka,2024-03-31,40.4,26.1,0.0,0.0
Bagalkote,Karnataka,2024-04-01,40.5,25.0,0.0,0.0
Bagalkote,Karnataka,2024-04-02,40.5,24.4,0.0,0.0
Bagalkote,Karnataka,2024-04-03,40.3,25.2,0.0,0.0
Bagalkote,Karnataka,2024-04-04,40.3,26.3,0.0,0.0
Bagalkote,Karnataka,2024-04-05,41.7,27.9,0.0,0.0
Bagalkote,Karnataka,2024-04-06,41.6,28.9,0.0,0.0
Bagalkote,Karnataka,2024-04-07,40.5,25.4,0.0,0.0
Bagalkote,Karnataka,2024-04-08,41.6,26.3,0.0,0.0
Bagalkote,Karnataka,2024-04-09,39.7,24.8,0.0,0.0
Bagalkote,Karnataka,2024-04-10,39.8,26.8,0.0,0.0
Bagalkote,Karnataka,2024-04-11,38.9,27.3,0.0,0.0
Bagalkote,Karnataka,2024-04-12,38.8,27.4,0.0,0.0
Bagalkote,Karnataka,2024-04-13,37.1,23.9,5.1,5.1
Bagalkote,Karnataka,2024-04-14,38.2,24.6,0.0,0.0
Bagalkote,Karnataka,2024-04-15,39.2,25.9,0.0,0.0
Bagalkote,Karnataka,2024-04-16,40.1,25.5,0.0,0.0
Bagalkote,Karnataka,2024-04-17,39.4,26.0,0.0,0.0
Bagalkote,Karnataka,2024-04-18,40.3,27.4,0.2,0.2
Bagalkote,Karnataka,2024-04-19,38.4,27.8,0.5,0.5
Bagalkote,Karnataka,2024-04-20,34.0,25.6,15.6,15.6
Bagalkote,Karnataka,2024-04-21,36.5,25.2,0.4,0.4
Bagalkote,Karnataka,2024-04-22,37.2,24.8,0.3,0.3
Bagalkote,Karnataka,2024-04-23,38.6,25.2,0.0,0.0
Bagalkote,Karnataka,2024-04-24,38.7,27.2,0.0,0.0
Bagalkote,Karnataka,2024-04-25,39.3,25.4,0.0,0.0
Bagalkote,Karnataka,2024-04-26,40.1,25.9,0.0,0.0
Bagalkote,Karnataka,2024-04-27,41.5,25.5,0.0,0.0
Bagalkote,Karnataka,2024-04-28,41.9,26.4,0.0,0.0
Bagalkote,Karnataka,2024-04-29,41.2,28.0,0.0,0.0
Bagalkote,Karnataka,2024-04-30,41.9,28.0,0.0,0.0
Bagalkote,Karnataka,2024-05-01,41.2,27.9,0.0,0.0
Bagalkote,Karnataka,2024-05-02,41.4,25.4,0.0,0.0
Bagalkote,Karnataka,2024-05-03,41.5,25.2,0.0,0.0
Bagalkote,Karnataka,2024-05-04,42.3,24.2,0.0,0.0
Bagalkote,Karnataka,2024-05-05,42.1,25.1,0.0,0.0
Bagalkote,Karnataka,2024-05-06,42.6,26.2,0.0,0.0
Bagalkote,Karnataka,2024-05-07,41.1,25.2,0.0,0.0
Bagalkote,Karnataka,2024-05-08,39.7,24.6,0.0,0.0
Bagalkote,Karnataka,2024-05-09,40.7,25.1,0.0,0.0
Bagalkote,Karnataka,2024-05-10,40.0,25.7,0.2,0.2
Bagalkote,Karnataka,2024-05-11,39.7,26.1,12.7,12.7
Bagalkote,Karnataka,2024-05-12,38.1,27.0,3.9,3.9
Bagalkote,Karnataka,2024-05-13,35.9,25.7,0.0,0.0
Bagalkote,Karnataka,2024-05-14,38.2,25.4,0.2,0.2
Bagalkote,Karnataka,2024-05-15,37.8,25.7,0.0,0.0
Bagalkote,Karnataka,2024-05-16,38.5,26.1,1.1,1.1
Bagalkote,Karnataka,2024-05-17,36.6,26.3,1.5,1.5
Bagalkote,Karnataka,2024-05-18,37.8,25.2,0.3,0.3
Bagalkote,Karnataka,2024-05-19,37.9,24.6,0.6,0.6
Bagalkote,Karnataka,2024-05-20,38.6,26.3,0.6,0.6
Bagalkote,Karnataka,2024-05-21,37.9,25.3,2.7,2.7
Bagalkote,Karnataka,2024-05-22,38.7,26.2,0.1,0.1
Bagalkote,Karnataka,2024-05-23,37.6,27.9,2.9,2.9
Bagalkote,Karnataka,2024-05-24,37.1,26.6,0.9,0.9
Bagalkote,Karnataka,2024-05-25,36.5,25.8,5.9,5.9
Bagalkote,Karnataka,2024-05-26,36.7,25.0,6.4,6.4
Bagalkote,Karnataka,2024-05-27,38.0,25.1,0.3,0.3
Bagalkote,Karnataka,2024-05-28,37.0,24.3,0.1,0.1
Bagalkote,Karnataka,2024-05-29,38.0,23.5,0.0,0.0
Bagalkote,Karnataka,2024-05-30,39.3,24.1,0.0,0.0
Bagalkote,Karnataka,2024-05-31,39.4,25.0,0.2,0.2
Bagalkote,Karnataka,2024-06-01,38.1,25.3,1.3,1.3
Bagalkote,Karnataka,2024-06-02,38.7,25.5,6.8,6.8
Bagalkote,Karnataka,2024-06-03,33.2,24.9,21.6,21.6
Bagalkote,Karnataka,2024-06-04,30.4,25.2,18.1,18.1
Bagalkote,Karnataka,2024-06-05,31.8,24.3,23.3,23.3
Bagalkote,Karnataka,2024-06-06,32.4,23.8,23.7,23.7
Bagalkote,Karnataka,2024-06-07,29.8,23.2,13.4,13.4
Bagalkote,Karnataka,2024-06-08,30.8,23.1,21.7,21.7
Bagalkote,Karnataka,2024-06-09,24.7,22.5,92.0,92.0
Bagalkote,Karnataka,2024-06-10,28.6,22.6,29.5,29.5
Bagalkote,Karnataka,2024-06-11,26.3,23.2,18.5,18.5
Bagalkote,Karnataka,2024-06-12,27.6,22.9,16.8,16.8
Bagalkote,Karnataka,2024-06-13,29.9,22.6,9.7,9.7
Bagalkote,Karnataka,2024-06-14,30.3,22.6,0.8,0.8
Bagalkote,Karnataka,2024-06-15,31.4,22.2,1.2,1.2
Bagalkote,Karnataka,2024-06-16,31.4,22.7,11.8,11.8
Bagalkote,Karnataka,2024-06-17,31.4,22.5,8.4,8.4
Bagalkote,Karnataka,2024-06-18,31.8,22.7,4.0,4.0
Bagalkote,Karnataka,2024-06-19,31.6,22.3,1.1,1.1
Bagalkote,Karnataka,2024-06-20,31.4,23.1,4.1,4.1
Bagalkote,Karnataka,2024-06-21,30.0,22.5,0.5,0.5
Bagalkote,Karnataka,2024-06-22,30.8,23.5,2.4,2.4
Bagalkote,Karnataka,2024-06-23,31.1,23.4,5.7,5.7
Bagalkote,Karnataka,2024-06-24,31.5,23.1,6.6,6.6
Bagalkote,Karnataka,2024-06-25,31.3,23.8,3.4,3.4
Bagalkote,Karnataka,2024-06-26,30.4,23.9,6.4,6.4
Bagalkote,Karnataka,2024-06-27,29.6,23.5,1.8,1.8
Bagalkote,Karnataka,2024-06-28,29.2,23.3,2.3,2.3
Bagalkote,Karnataka,2024-06-29,30.9,23.0,6.9,6.9
Bagalkote,Karnataka,2024-06-30,31.7,23.3,11.7,11.7
Bagalkote,Karnataka,2024-07-01,31.4,23.3,0.9,0.9
Bagalkote,Karnataka,2024-07-02,30.3,23.0,1.9,1.9
Bagalkote,Karnataka,2024-07-03,31.0,22.8,0.6,0.6
Bagalkote,Karnataka,2024-07-04,28.8,22.9,0.2,0.2
Bagalkote,Karnataka,2024-07-05,28.9,23.7,2.7,2.7
Bagalkote,Karnataka,2024-07-06,30.2,23.4,1.2,1.2
Bagalkote,Karnataka,2024-07-07,29.6,22.4,19.1,19.1
Bagalkote,Karnataka,2024-07-08,28.1,21.9,10.3,10.3
Bagalkote,Karnataka,2024-07-09,29.1,22.2,14.9,14.9
Bagalkote,Karnataka,2024-07-10,30.1,22.5,4.5,4.5
Bagalkote,Karnataka,2024-07-11,30.1,22.6,2.0,2.0
Bagalkote,Karnataka,2024-07-12,29.5,23.1,6.9,6.9
Bagalkote,Karnataka,2024-07-13,29.2,22.6,1.9,1.9
Bagalkote,Karnataka,2024-07-14,25.7,23.2,22.3,22.3
Bagalkote,Karnataka,2024-07-15,25.7,22.6,14.5,14.5
Bagalkote,Karnataka,2024-07-16,27.4,22.3,1.8,1.8
Bagalkote,Karnataka,2024-07-17,28.7,23.0,2.6,2.6
Bagalkote,Karnataka,2024-07-18,28.3,22.9,5.6,5.6
Bagalkote,Karnataka,2024-07-19,24.8,22.8,23.7,23.7
Bagalkote,Karnataka,2024-07-20,27.8,22.7,5.3,5.3
Bagalkote,Karnataka,2024-07-21,26.7,22.7,15.3,15.3
Bagalkote,Karnataka,2024-07-22,29.1,22.8,5.7,5.7
Bagalkote,Karnataka,2024-07-23,27.5,23.0,6.2,6.2
Bagalkote,Karnataka,2024-07-24,27.9,23.2,2.5,2.5
Bagalkote,Karnataka,2024-07-25,26.9,23.4,3.1,3.1
Bagalkote,Karnataka,2024-07-26,28.5,22.7,3.0,3.0
Bagalkote,Karnataka,2024-07-27,27.5,22.9,2.1,2.1
Bagalkote,Karnataka,2024-07-28,30.1,23.5,0.7,0.7
Bagalkote,Karnataka,2024-07-29,29.2,23.3,3.7,3.7
Bagalkote,Karnataka,2024-07-30,30.9,22.4,6.1,6.1
Bagalkote,Karnataka,2024-07-31,29.4,22.6,6.8,6.8
Bagalkote,Karnataka,2024-08-01,27.9,22.9,4.6,4.6
Bagalkote,Karnataka,2024-08-02,28.4,22.7,4.9,4.9
Bagalkote,Karnataka,2024-08-03,29.1,22.9,2.0,2.0
Bagalkote,Karnataka,2024-08-04,28.7,23.0,5.5,5.5
Bagalkote,Karnataka,2024-08-05,30.8,22.0,5.3,5.3
Bagalkote,Karnataka,2024-08-06,28.9,22.0,7.7,7.7
Bagalkote,Karnataka,2024-08-07,26.7,22.3,24.2,24.2
Bagalkote,Karnataka,2024-08-08,28.7,21.7,13.7,13.7
Bagalkote,Karnataka,2024-08-09,29.6,21.7,4.4,4.4
Bagalkote,Karnataka,2024-08-10,30.4,21.7,1.3,1.3
Bagalkote,Karnataka,2024-08-11,30.6,22.0,1.7,1.7
Bagalkote,Karnataka,2024-08-12,30.6,21.2,0.2,0.2
Bagalkote,Karnataka,2024-08-13,31.0,22.6,2.7,2.7
Bagalkote,Karnataka,2024-08-14,31.1,23.0,9.1,9.1
Bagalkote,Karnataka,2024-08-15,30.5,22.4,9.7,9.7
Bagalkote,Karnataka,2024-08-16,30.8,22.1,3.9,3.9
Bagalkote,Karnataka,2024-08-17,29.8,22.3,8.7,8.7
Bagalkote,Karnataka,2024-08-18,31.0,23.3,3.2,3.2
Bagalkote,Karnataka,2024-08-19,31.3,23.1,22.9,22.9
Bagalkote,Karnataka,2024-08-20,28.4,23.3,19.7,19.7
Bagalkote,Karnataka,2024-08-21,31.3,22.4,13.9,13.9
Bagalkote,Karnataka,2024-08-22,28.5,23.0,2.5,2.5
Bagalkote,Karnataka,2024-08-23,30.1,23.0,1.8,1.8
Bagalkote,Karnataka,2024-08-24,25.1,22.7,13.9,13.9
Bagalkote,Karnataka,2024-08-25,27.4,22.3,4.5,4.5
Bagalkote,Karnataka,2024-08-26,28.9,22.5,6.5,6.5
Bagalkote,Karnataka,2024-08-27,29.3,21.9,2.9,2.9
Bagalkote,Karnataka,2024-08-28,29.6,22.2,2.8,2.8
Bagalkote,Karnataka,2024-08-29,30.0,22.9,0.9,0.9
Bagalkote,Karnataka,2024-08-30,28.7,22.6,4.9,4.9
Bagalkote,Karnataka,2024-08-31,25.3,22.9,5.6,5.6
Bagalkote,Karnataka,2024-09-01,24.4,22.3,9.9,9.9
Bagalkote,Karnataka,2024-09-02,27.9,22.4,5.0,5.0
Bagalkote,Karnataka,2024-09-03,29.2,22.4,2.1,2.1
Bagalkote,Karnataka,2024-09-04,28.9,22.9,1.4,1.4
Bagalkote,Karnataka,2024-09-05,30.2,22.6,9.9,9.9
Bagalkote,Karnataka,2024-09-06,30.1,21.7,1.6,1.6
Bagalkote,Karnataka,2024-09-07,28.8,22.3,0.9,0.9
Bagalkote,Karnataka,2024-09-08,28.5,22.5,5.7,5.7
Bagalkote,Karnataka,2024-09-09,28.9,22.1,1.4,1.4
Bagalkote,Karnataka,2024-09-10,30.2,22.0,2.0,2.0
Bagalkote,Karnataka,2024-09-11,30.2,21.4,0.4,0.4
Bagalkote,Karnataka,2024-09-12,30.3,21.3,0.2,0.2
Bagalkote,Karnataka,2024-09-13,29.7,20.5,0.4,0.4
Bagalkote,Karnataka,2024-09-14,29.9,20.8,0.2,0.2
Bagalkote,Karnataka,2024-09-15,30.3,20.3,0.2,0.2
Bagalkote,Karnataka,2024-09-16,29.7,20.0,0.5,0.5
Bagalkote,Karnataka,2024-09-17,29.1,20.9,1.0,1.0
Bagalkote,Karnataka,2024-09-18,30.5,19.7,0.0,0.0
Bagalkote,Karnataka,2024-09-19,29.9,19.7,0.1,0.1
Bagalkote,Karnataka,2024-09-20,31.0,20.9,0.0,0.0
Bagalkote,Karnataka,2024-09-21,29.9,21.8,10.1,10.1
Bagalkote,Karnataka,2024-09-22,28.8,21.5,7.2,7.2
Bagalkote,Karnataka,2024-09-23,29.8,21.6,16.1,16.1
Bagalkote,Karnataka,2024-09-24,29.4,22.4,30.4,30.4
Bagalkote,Karnataka,2024-09-25,28.3,22.5,10.2,10.2
Bagalkote,Karnataka,2024-09-26,27.8,21.8,13.8,13.8
Bagalkote,Karnataka,2024-09-27,30.1,21.8,2.6,2.6
Bagalkote,Karnataka,2024-09-28,30.8,21.3,1.2,1.2
Bagalkote,Karnataka,2024-09-29,30.5,21.1,2.9,2.9
Bagalkote,Karnataka,2024-09-30,30.6,21.9,8.2,8.2
Bagalkote,Karnataka,2024-10-01,31.8,21.3,9.7,9.7
Bagalkote,Karnataka,2024-10-02,31.3,21.3,5.3,5.3
Bagalkote,Karnataka,2024-10-03,30.8,22.2,1.4,1.4
Bagalkote,Karnataka,2024-10-04,30.5,22.3,0.1,0.1
Bagalkote,Karnataka,2024-10-05,30.0,21.8,5.3,5.3
Bagalkote,Karnataka,2024-10-06,30.5,21.4,0.8,0.8
Bagalkote,Karnataka,2024-10-07,30.2,21.5,1.2,1.2
Bagalkote,Karnataka,2024-10-08,30.6,22.4,0.0,0.0
Bagalkote,Karnataka,2024-10-09,30.0,21.3,9.3,9.3
Bagalkote,Karnataka,2024-10-10,29.7,20.8,18.4,18.4
Bagalkote,Karnataka,2024-10-11,29.9,22.0,2.1,2.1
Bagalkote,Karnataka,2024-10-12,30.0,21.5,2.2,2.2
Bagalkote,Karnataka,2024-10-13,30.3,21.5,0.8,0.8
Bagalkote,Karnataka,2024-10-14,30.3,21.5,1.1,1.1
Bagalkote,Karnataka,2024-10-15,27.9,21.8,11.3,11.3
Bagalkote,Karnataka,2024-10-16,29.2,21.5,11.5,11.5
Bagalkote,Karnataka,2024-10-17,29.3,21.6,19.1,19.1
Bagalkote,Karnataka,2024-10-18,28.0,21.7,13.3,13.3
Bagalkote,Karnataka,2024-10-19,28.8,21.4,8.2,8.2
Bagalkote,Karnataka,2024-10-20,29.3,21.3,14.4,14.4
Bagalkote,Karnataka,2024-10-21,29.1,21.2,10.5,10.5
Bagalkote,Karnataka,2024-10-22,28.8,21.1,5.0,5.0
Bagalkote,Karnataka,2024-10-23,29.5,20.2,5.0,5.0
Bagalkote,Karnataka,2024-10-24,29.6,20.1,0.0,0.0
Bagalkote,Karnataka,2024-10-25,29.7,19.0,0.0,0.0
Bagalkote,Karnataka,2024-10-26,29.7,17.9,0.0,0.0
Bagalkote,Karnataka,2024-10-27,30.1,21.1,0.0,0.0
Bagalkote,Karnataka,2024-10-28,29.8,19.8,0.0,0.0
Bagalkote,Karnataka,2024-10-29,29.9,19.6,0.2,0.2
Bagalkote,Karnataka,2024-10-30,30.2,19.8,0.0,0.0
Bagalkote,Karnataka,2024-10-31,30.2,20.7,4.0,4.0
Bagalkote,Karnataka,2024-11-01,29.6,20.8,0.8,0.8
Bagalkote,Karnataka,2024-11-02,30.0,21.6,1.8,1.8
Bagalkote,Karnataka,2024-11-03,30.1,22.5,0.7,0.7
Bagalkote,Karnataka,2024-11-04,29.8,21.3,0.3,0.3
Bagalkote,Karnataka,2024-11-05,30.0,20.5,0.0,0.0
Bagalkote,Karnataka,2024-11-06,30.5,19.0,0.0,0.0
Bagalkote,Karnataka,2024-11-07,30.3,19.4,0.0,0.0
Bagalkote,Karnataka,2024-11-08,29.9,18.9,0.0,0.0
Bagalkote,Karnataka,2024-11-09,29.9,19.5,0.0,0.0
Bagalkote,Karnataka,2024-11-10,30.4,19.2,0.0,0.0
Bagalkote,Karnataka,2024-11-11,30.0,19.9,0.0,0.0
Bagalkote,Karnataka,2024-11-12,30.1,20.0,0.0,0.0
Bagalkote,Karnataka,2024-11-13,31.3,21.6,1.7,1.7
Bagalkote,Karnataka,2024-11-14,31.0,21.8,2.5,2.5
Bagalkote,Karnataka,2024-11-15,31.6,21.7,6.3,6.3
Bagalkote,Karnataka,2024-11-16,31.3,22.0,0.0,0.0
Bagalkote,Karnataka,2024-11-17,30.8,21.1,0.0,0.0
Bagalkote,Karnataka,2024-11-18,30.1,19.9,0.0,0.0
Bagalkote,Karnataka,2024-11-19,29.5,18.6,0.0,0.0
Bagalkote,Karnataka,2024-11-20,29.1,17.4,0.0,0.0
Bagalkote,Karnataka,2024-11-21,29.5,17.1,0.0,0.0
Bagalkote,Karnataka,2024-11-22,30.2,17.9,0.0,0.0
Bagalkote,Karnataka,2024-11-23,30.1,16.9,0.0,0.0
Bagalkote,Karnataka,2024-11-24,30.1,17.5,0.0,0.0
Bagalkote,Karnataka,2024-11-25,29.0,17.3,0.0,0.0
Bagalkote,Karnataka,2024-11-26,29.9,16.5,0.0,0.0
Bagalkote,Karnataka,2024-11-27,29.8,18.4,0.0,0.0
Bagalkote,Karnataka,2024-11-28,28.6,16.5,0.0,0.0
Bagalkote,Karnataka,2024-11-29,29.1,15.8,0.0,0.0
Bagalkote,Karnataka,2024-11-30,31.0,18.8,0.0,0.0
Bagalkote,Karnataka,2024-12-01,30.8,21.3,0.2,0.2
Bagalkote,Karnataka,2024-12-02,29.5,22.0,2.4,2.4
Bagalkote,Karnataka,2024-12-03,30.6,21.9,2.1,2.1
Bagalkote,Karnataka,2024-12-04,31.9,22.1,0.1,0.1
Bagalkote,Karnataka,2024-12-05,30.9,20.9,1.5,1.5
Bagalkote,Karnataka,2024-12-06,30.5,21.8,2.6,2.6
Bagalkote,Karnataka,2024-12-07,31.5,21.6,3.1,3.1
Bagalkote,Karnataka,2024-12-08,30.3,21.4,0.8,0.8
Bagalkote,Karnataka,2024-12-09,31.0,21.1,0.6,0.6
Bagalkote,Karnataka,2024-12-10,29.5,21.3,1.5,1.5
Bagalkote,Karnataka,2024-12-11,29.9,20.7,0.0,0.0
Bagalkote,Karnataka,2024-12-12,30.1,18.8,0.0,0.0
Bagalkote,Karnataka,2024-12-13,29.3,19.7,0.0,0.0
Bagalkote,Karnataka,2024-12-14,29.2,19.3,0.0,0.0
Bagalkote,Karnataka,2024-12-15,28.6,17.3,0.0,0.0
Bagalkote,Karnataka,2024-12-16,29.3,15.4,0.0,0.0
Bagalkote,Karnataka,2024-12-17,29.8,15.3,0.0,0.0
Bagalkote,Karnataka,2024-12-18,30.4,14.9,0.0,0.0
Bagalkote,Karnataka,2024-12-19,31.5,17.8,0.0,0.0
Bagalkote,Karnataka,2024-12-20,31.4,18.3,0.0,0.0
Bagalkote,Karnataka,2024-12-21,31.3,18.4,0.0,0.0
Bagalkote,Karnataka,2024-12-22,30.5,18.5,0.0,0.0
Bagalkote,Karnataka,2024-12-23,28.8,18.4,0.2,0.2
Bagalkote,Karnataka,2024-12-24,30.8,19.3,0.0,0.0
Bagalkote,Karnataka,2024-12-25,30.9,19.3,0.0,0.0
Bagalkote,Karnataka,2024-12-26,29.8,20.3,0.6,0.6
Bagalkote,Karnataka,2024-12-27,29.1,21.5,1.1,1.1
Bagalkote,Karnataka,2024-12-28,30.6,19.4,0.0,0.0
Bagalkote,Karnataka,2024-12-29,31.0,18.8,0.0,0.0
Bagalkote,Karnataka,2024-12-30,31.4,18.5,0.0,0.0
Bagalkote,Karnataka,2024-12-31,31.0,18.5,0.0,0.0
Ballari,Karnataka,2023-01-01,32.4,20.5,0.0,0.0
Ballari,Karnataka,2023-01-02,32.1,20.5,0.0,0.0
Ballari,Karnataka,2023-01-03,31.7,19.8,0.0,0.0
Ballari,Karnataka,2023-01-04,31.1,19.6,0.0,0.0
Ballari,Karnataka,2023-01-05,30.8,19.1,0.0,0.0
Ballari,Karnataka,2023-01-06,30.5,19.5,0.0,0.0
Ballari,Karnataka,2023-01-07,30.1,18.9,0.0,0.0
Ballari,Karnataka,2023-01-08,29.2,17.6,0.0,0.0
Ballari,Karnataka,2023-01-09,28.9,14.6,0.0,0.0
Ballari,Karnataka,2023-01-10,30.6,13.8,0.0,0.0
Ballari,Karnataka,2023-01-11,31.1,15.7,0.0,0.0
Ballari,Karnataka,2023-01-12,31.8,16.2,0.0,0.0
Ballari,Karnataka,2023-01-13,31.5,16.7,0.0,0.0
Ballari,Karnataka,2023-01-14,31.5,17.2,0.0,0.0
Ballari,Karnataka,2023-01-15,32.4,16.6,0.0,0.0
Ballari,Karnataka,2023-01-16,32.2,16.8,0.0,0.0
Ballari,Karnataka,2023-01-17,31.9,17.0,0.0,0.0
Ballari,Karnataka,2023-01-18,32.0,17.8,0.0,0.0
Ballari,Karnataka,2023-01-19,31.2,18.3,0.0,0.0
Ballari,Karnataka,2023-01-20,30.7,17.9,0.0,0.0
Ballari,Karnataka,2023-01-21,30.4,18.8,0.0,0.0
Ballari,Karnataka,2023-01-22,30.9,18.7,0.0,0.0
Ballari,Karnataka,2023-01-23,31.8,19.0,0.0,0.0
Ballari,Karnataka,2023-01-24,31.5,20.5,0.0,0.0
Ballari,Karnataka,2023-01-25,31.5,20.4,0.0,0.0
Ballari,Karnataka,2023-01-26,32.1,19.1,0.0,0.0
Ballari,Karnataka,2023-01-27,32.3,18.2,0.0,0.0
Ballari,Karnataka,2023-01-28,32.5,15.6,0.0,0.0
Ballari,Karnataka,2023-01-29,32.5,18.5,0.0,0.0
Ballari,Karnataka,2023-01-30,32.9,19.9,0.0,0.0
Ballari,Karnataka,2023-01-31,32.7,20.7,0.0,0.0
Ballari,Karnataka,2023-02-01,32.5,18.8,0.0,0.0
Ballari,Karnataka,2023-02-02,32.3,18.7,0.0,0.0
Ballari,Karnataka,2023-02-03,32.9,18.8,0.0,0.0
Ballari,Karnataka,2023-02-04,34.3,20.6,0.0,0.0
Ballari,Karnataka,2023-02-05,33.9,19.8,0.0,0.0
Ballari,Karnataka,2023-02-06,33.5,20.6,0.0,0.0
Ballari,Karnataka,2023-02-07,33.4,20.8,0.0,0.0
Ballari,Karnataka,2023-02-08,34.7,20.4,0.0,0.0
Ballari,Karnataka,2023-02-09,35.1,21.4,0.0,0.0
Ballari,Karnataka,2023-02-10,35.3,21.3,0.0,0.0
Ballari,Karnataka,2023-02-11,35.6,20.3,0.0,0.0
Ballari,Karnataka,2023-02-12,36.2,19.3,0.0,0.0
Ballari,Karnataka,2023-02-13,34.9,20.2,0.0,0.0
Ballari,Karnataka,2023-02-14,34.2,17.9,0.0,0.0
Ballari,Karnataka,2023-02-15,35.0,18.2,0.0,0.0
