facility_id,facility_name,facility_type,district,state,lat,lon,osm_id,source
FAC0163,Kengeri Upanagara Government Hospital,General Hospital,Bengaluru Urban,Karnataka,12.9156896,77.4808065,6809801083,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC0164,National Institute of Mental Health and Neuro Sciences,General Hospital,Bengaluru Urban,Karnataka,12.9386321,77.5944105,6938777910,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC0165,CGHS Dispensary No.9,PHC,Bengaluru Urban,Karnataka,13.0228314,77.5863478,6938864296,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC0166,CGHS Dispensary No.6,PHC,Bengaluru Urban,Karnataka,12.9417462,77.580349,6938864297,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC0167,CGHS Dispensary No.5,PHC,Bengaluru Urban,Karnataka,12.973992,77.5410224,6938864298,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC0168,CGHS Dispensary No.4,PHC,Bengaluru Urban,Karnataka,12.976032,77.6254061,6938864303,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC0169,CGHS Dispensary No.7,PHC,Bengaluru Urban,Karnataka,12.9251521,77.6245022,6939418124,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC0170,J.P.Nursing Home,General Hospital,Bengaluru Urban,Karnataka,13.0098352,77.5384723,6944543261,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC0171,Roopena Agrahara Government Hospital,General Hospital,Bengaluru Urban,Karnataka,12.9102142,77.6244654,7202723905,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC0172,Yamluru Urban Primary Health Centre,PHC,Bengaluru Urban,Karnataka,12.9445539,77.6788678,7202723921,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC0173,Vishweshwarapura PHC,PHC,Bengaluru Urban,Karnataka,12.9531492,77.5771021,7202723925,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC0174,"PHC, Gottigere",PHC,Bengaluru Urban,Karnataka,12.8562745,77.5886615,7202723931,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC0175,Hebbagodi Urban Primary Health Centre,PHC,Bengaluru Urban,Karnataka,12.8178149,77.6687749,7202723958,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC0176,Marathalli PHC,PHC,Bengaluru Urban,Karnataka,12.953839,77.693524,7202723960,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC0177,Uttarahalli Primary Health Centre,PHC,Bengaluru Urban,Karnataka,12.9065346,77.5436318,7202723976,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC0178,Government Hospital SULIKERE,General Hospital,Bengaluru Urban,Karnataka,12.938541,77.4485,7202723984,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC0179,Kengeri Community Health Centre,CHC,Bengaluru Urban,Karnataka,12.9097728,77.4821494,7202724010,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC0180,"PHC, Bommanahalli",PHC,Bengaluru Urban,Karnataka,12.9002942,77.6198236,7202724013,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC0181,Yalechenahalli Urban Primary Health Centre,PHC,Bengaluru Urban,Karnataka,12.9005095,77.5704067,7202724050,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC0182,"Government Hospital, Gunjur",General Hospital,Bengaluru Urban,Karnataka,12.922327,77.736038,7202724055,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC0183,Kadugondanhalli CHC,CHC,Bengaluru Urban,Karnataka,13.0207209,77.6187971,7202935746,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC0184,Thippenalli Government Hospital,General Hospital,Bengaluru Urban,Karnataka,13.031132,77.483923,7202935749,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC0185,Kuvempunagara PHC,PHC,Bengaluru Urban,Karnataka,13.0613988,77.5513738,7202935755,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC0186,CHC Avalahalli,CHC,Bengaluru Urban,Karnataka,13.0369579,77.7368249,7202935778,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC0187,Vibuthipura PHC,PHC,Bengaluru Urban,Karnataka,12.964719,77.677864,7202935788,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC0188,"PHC, Chikkabanavara",PHC,Bengaluru Urban,Karnataka,13.088688,77.495298,7202935794,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC0189,Laggere Government Hospital,General Hospital,Bengaluru Urban,Karnataka,13.009817,77.5231852,7202935803,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC0190,Seegehalli Government Hospital,General Hospital,Bengaluru Urban,Karnataka,13.0164321,77.7169887,7202935809,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC0191,Jalahalli PHC,PHC,Bengaluru Urban,Karnataka,13.0476459,77.5494918,7202935816,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC0192,K Narayanapura Urban Primary Health Centre,PHC,Bengaluru Urban,Karnataka,13.0631921,77.6423476,7202935818,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC0193,Ullalu Government Hospital,General Hospital,Bengaluru Urban,Karnataka,12.9629127,77.4751834,7202935821,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC0194,K.C. General Hospital,General Hospital,Bengaluru Urban,Karnataka,12.993382,77.5694167,7202935829,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC0195,Herohalli Urban Primary Health Centre,PHC,Bengaluru Urban,Karnataka,12.987823,77.493408,7202935832,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC0196,Urban Primary Health Centre Atturu,PHC,Bengaluru Urban,Karnataka,13.102752,77.566548,7202935833,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC0197,NELAMAHESHWARI Government Hospital,General Hospital,Bengaluru Urban,Karnataka,13.049152,77.510442,7202935849,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC0198,Mallathahalli Urban Primary Health Centre,PHC,Bengaluru Urban,Karnataka,12.9631252,77.5044235,7202935856,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC0199,Kodigehalli Urban Primary Health Centre,PHC,Bengaluru Urban,Karnataka,13.059614,77.576746,7202935857,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC0200,M S Palya Urban Primary Health Centre,PHC,Bengaluru Urban,Karnataka,13.08035,77.553445,7202935858,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC0201,Siddapura PHC,PHC,Bengaluru Urban,Karnataka,12.9555995,77.7317039,7202935889,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC0202,PHC Bidarahalli,PHC,Bengaluru Urban,Karnataka,13.0598642,77.716249,7202935892,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC0203,Kadugodi Urban Primary Health Centre,PHC,Bengaluru Urban,Karnataka,12.997295,77.7615296,7202935906,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC0204,Government Hospital,General Hospital,Bengaluru Urban,Karnataka,12.9780731,77.5251934,7572526703,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC0205,"PHC, Kalarani",PHC,Bengaluru Urban,Karnataka,12.978877,77.5373969,7572526721,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC0206,Government Hospital,General Hospital,Bengaluru Urban,Karnataka,12.9639829,77.5188899,7572526783,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC0207,Corporation Hospital,General Hospital,Bengaluru Urban,Karnataka,12.961345,77.560893,7576958043,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC0208,Government Hospital,General Hospital,Bengaluru Urban,Karnataka,12.9609494,77.5613939,7576958052,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC0209,"Government Hospital, Banglore",General Hospital,Bengaluru Urban,Karnataka,12.9587464,77.5573456,7576958061,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC0210,Government Hospital,General Hospital,Bengaluru Urban,Karnataka,12.949104,77.563226,7576958066,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC0211,ESI Hospital,General Hospital,Bengaluru Urban,Karnataka,12.972126,77.573351,7576958095,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC0212,Government Hospital,General Hospital,Bengaluru Urban,Karnataka,13.0903942,77.4966765,8188038448,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC0213,Government Hospital,General Hospital,Bengaluru Urban,Karnataka,13.0803204,77.5535057,8188038457,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC0214,Government Hospital,General Hospital,Bengaluru Urban,Karnataka,13.070554,77.5388968,8188038473,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC0215,Esi Dispensary,General Hospital,Bengaluru Urban,Karnataka,13.0439933,77.5065494,8188038553,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC0216,Esi Hospital Peenya 1st Stage,General Hospital,Bengaluru Urban,Karnataka,13.0280728,77.5231858,8188038584,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC0217,ESI Hospital,General Hospital,Bengaluru Urban,Karnataka,13.004596,77.5540033,8188038681,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC0218,K.C.General Hospital,General Hospital,Bengaluru Urban,Karnataka,12.9960244,77.5693714,8188038718,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC0219,Government Hospital,General Hospital,Bengaluru Urban,Karnataka,12.9905045,77.5566355,8188038742,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC0220,Esi Hospital Bangalore,General Hospital,Bengaluru Urban,Karnataka,12.9904985,77.5530924,8188038743,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC0221,Government Hospital,General Hospital,Bengaluru Urban,Karnataka,12.9844963,77.5551801,8188038786,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC0222,My Dentist,General Hospital,Bengaluru Urban,Karnataka,12.9429852,77.5460604,9934012104,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC0223,NIMHANS Department Of Psychiatric and Neuro Rehabilitation,General Hospital,Bengaluru Urban,Karnataka,12.9400516,77.5954768,11295071515,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC0224,Nimhans Mr-pet Center,General Hospital,Bengaluru Urban,Karnataka,12.9396498,77.5967825,11295217457,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC0225,NIMHANS Physiotherapy Center,General Hospital,Bengaluru Urban,Karnataka,12.9402037,77.5954721,11295246682,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC0226,Namma Clinic,PHC,Bengaluru Urban,Karnataka,13.097981,77.5696584,12412564743,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC0227,Namma Clinic,PHC,Bengaluru Urban,Karnataka,12.9645507,77.748775,13976772623,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC0228,Government Hospital,General Hospital,Bidar,Karnataka,17.7736144,77.1248676,2844055109,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC0229,Muchalamba Primary Health Centre,PHC,Bidar,Karnataka,17.9455522,77.0382228,7205339596,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC0230,Hulsoor CHC,CHC,Bidar,Karnataka,18.0113894,77.0039886,7205339597,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC0231,Nittur B CHC,CHC,Bidar,Karnataka,18.1016032,77.3517881,7205339601,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC0232,Aurad Government Taluk Hospital,Taluk Hospital,Bidar,Karnataka,18.2510173,77.413347,7205339605,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC0233,Hedgapur Government Hospital,General Hospital,Bidar,Karnataka,18.1194738,77.3787284,7205339637,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC0234,Lakhangaon Primary Health Centre,PHC,Bidar,Karnataka,18.1755985,77.1287072,7205339641,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC0235,Mudhol B Primary Health Centre,PHC,Bidar,Karnataka,18.224751,77.30878,7205339680,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC0236,"Primary Health Centre, Halbarga",PHC,Bidar,Karnataka,17.9933281,77.3263551,7205339712,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC0237,Primary Health Centre Bhatambra,PHC,Bidar,Karnataka,18.06317,77.171425,7205339713,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC0238,Thana Kushnuru Primary Health Centre,PHC,Bidar,Karnataka,18.1567392,77.3291781,7205339717,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC0239,"Government Hospital, Chillargi",General Hospital,Bidar,Karnataka,17.9944941,77.6213286,7205339751,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC0240,Janawada PHC,PHC,Bidar,Karnataka,18.0011793,77.4818462,7205339752,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC0241,Santhpur CHC,CHC,Bidar,Karnataka,18.1609879,77.4383027,7205339756,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC0242,Kamathana Primary Health Centre,PHC,Bidar,Karnataka,17.8578984,77.4478237,7205437062,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC0243,Primary Health Centre Ghatboral,PHC,Bidar,Karnataka,17.8992689,77.076719,7205437066,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC0244,Government Hospital,General Hospital,Bidar,Karnataka,17.9167731,77.5305489,7205437072,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC0245,Kheni Ranjol Primary Health Centre,PHC,Bidar,Karnataka,17.797992,77.318143,7205437073,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC0246,Kodambal Primary Health Centre,PHC,Bidar,Karnataka,17.6963301,77.2134338,7205437092,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC0247,"Primary Health Centre, Anadoor",PHC,Bidar,Karnataka,17.913605,77.402028,7205437095,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC0248,CHC Mannekhalli,CHC,Bidar,Karnataka,17.7268043,77.3666067,7205437096,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC0249,Kankatta Primary Health Centre,PHC,Bidar,Karnataka,17.8312317,77.0911776,7205437100,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC0250,Kitta Primary Health Centre,PHC,Bidar,Karnataka,17.8821963,77.0116732,7205437118,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC0251,Manhalli Primary Health Centre,PHC,Bidar,Karnataka,17.7627981,77.5045458,7205437122,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC0252,Basavakalyan Government Taluk Hospital,Taluk Hospital,Bidar,Karnataka,17.865194,76.945862,7205437139,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC0253,Nirna Primary Health Centre,PHC,Bidar,Karnataka,17.6832809,77.3128786,7205437141,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC0254,Urban Primary Health Centre Bidri Colony,PHC,Bidar,Karnataka,17.894416,77.5008698,7205437144,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
FAC0255,Hudagi Government Hospital,General Hospital,Bidar,Karnataka,17.761915,77.17663,7205437145,"OpenStreetMap Overpass API, government-facility-filtered (real, live-fetched)"
