facility_id_from,facility_id_to,district,state,travel_time_min
FAC0016,FAC0017,Sarguja,Chhattisgarh,3.72
FAC0016,FAC0018,Sarguja,Chhattisgarh,5.45
FAC0016,FAC0019,Sarguja,Chhattisgarh,31.26
FAC0016,FAC0020,Sarguja,Chhattisgarh,5.07
FAC0016,FAC0021,Sarguja,Chhattisgarh,0.87
FAC0016,FAC0022,Sarguja,Chhattisgarh,21.29
FAC0016,FAC0023,Sarguja,Chhattisgarh,4.7
FAC0016,FAC0024,Sarguja,Chhattisgarh,4.74
FAC0016,FAC0025,Sarguja,Chhattisgarh,6.42
FAC0016,FAC0026,Sarguja,Chhattisgarh,5.51
FAC0016,FAC0027,Sarguja,Chhattisgarh,7.36
FAC0016,FAC0028,Sarguja,Chhattisgarh,3.53
FAC0016,FAC0029,Sarguja,Chhattisgarh,5.29
FAC0016,FAC0030,Sarguja,Chhattisgarh,4.47
FAC0017,FAC0001,Sarguja,Chhattisgarh,2.35
FAC0017,FAC0002,Sarguja,Chhattisgarh,1.89
FAC0017,FAC0003,Sarguja,Chhattisgarh,1.67
FAC0017,FAC0004,Sarguja,Chhattisgarh,2.74
FAC0017,FAC0005,Sarguja,Chhattisgarh,18.32
FAC0017,FAC0006,Sarguja,Chhattisgarh,3.32
FAC0017,FAC0007,Sarguja,Chhattisgarh,3.15
FAC0017,FAC0008,Sarguja,Chhattisgarh,3.29
FAC0017,FAC0009,Sarguja,Chhattisgarh,20.29
FAC0017,FAC0010,Sarguja,Chhattisgarh,27.42
FAC0017,FAC0011,Sarguja,Chhattisgarh,29.4
FAC0017,FAC0012,Sarguja,Chhattisgarh,14.84
FAC0017,FAC0013,Sarguja,Chhattisgarh,4.02
FAC0017,FAC0014,Sarguja,Chhattisgarh,2.52
FAC0017,FAC0015,Sarguja,Chhattisgarh,3.34
FAC0017,FAC0016,Sarguja,Chhattisgarh,4.07
FAC0017,FAC0018,Sarguja,Chhattisgarh,3.81
FAC0017,FAC0019,Sarguja,Chhattisgarh,31.23
FAC0017,FAC0020,Sarguja,Chhattisgarh,3.77
FAC0017,FAC0021,Sarguja,Chhattisgarh,3.21
FAC0017,FAC0022,Sarguja,Chhattisgarh,18.18
FAC0017,FAC0023,Sarguja,Chhattisgarh,3.83
FAC0017,FAC0024,Sarguja,Chhattisgarh,2.34
FAC0017,FAC0025,Sarguja,Chhattisgarh,3.02
FAC0017,FAC0026,Sarguja,Chhattisgarh,4.3
FAC0017,FAC0027,Sarguja,Chhattisgarh,4.96
FAC0017,FAC0028,Sarguja,Chhattisgarh,1.17
FAC0017,FAC0029,Sarguja,Chhattisgarh,3.83
FAC0017,FAC0030,Sarguja,Chhattisgarh,3.65
FAC0018,FAC0001,Sarguja,Chhattisgarh,4.45
FAC0018,FAC0002,Sarguja,Chhattisgarh,3.69
FAC0018,FAC0003,Sarguja,Chhattisgarh,3.77
FAC0018,FAC0004,Sarguja,Chhattisgarh,4.84
FAC0018,FAC0005,Sarguja,Chhattisgarh,16.95
FAC0018,FAC0006,Sarguja,Chhattisgarh,1.92
FAC0018,FAC0007,Sarguja,Chhattisgarh,1.59
FAC0018,FAC0008,Sarguja,Chhattisgarh,1.86
FAC0018,FAC0009,Sarguja,Chhattisgarh,18.92
FAC0018,FAC0010,Sarguja,Chhattisgarh,26.05
FAC0018,FAC0011,Sarguja,Chhattisgarh,31.5
FAC0018,FAC0012,Sarguja,Chhattisgarh,16.94
FAC0018,FAC0013,Sarguja,Chhattisgarh,1.21
FAC0018,FAC0014,Sarguja,Chhattisgarh,2.2
FAC0018,FAC0015,Sarguja,Chhattisgarh,3.5
FAC0018,FAC0016,Sarguja,Chhattisgarh,5.36
FAC0018,FAC0017,Sarguja,Chhattisgarh,3.41
FAC0018,FAC0019,Sarguja,Chhattisgarh,33.22
FAC0018,FAC0020,Sarguja,Chhattisgarh,1.85
FAC0018,FAC0021,Sarguja,Chhattisgarh,4.5
FAC0018,FAC0022,Sarguja,Chhattisgarh,18.52
FAC0018,FAC0023,Sarguja,Chhattisgarh,1.39
FAC0018,FAC0024,Sarguja,Chhattisgarh,4.44
FAC0018,FAC0025,Sarguja,Chhattisgarh,4.44
FAC0018,FAC0026,Sarguja,Chhattisgarh,2.63
FAC0018,FAC0027,Sarguja,Chhattisgarh,7.06
FAC0018,FAC0028,Sarguja,Chhattisgarh,3.23
FAC0018,FAC0029,Sarguja,Chhattisgarh,1.4
FAC0018,FAC0030,Sarguja,Chhattisgarh,1.61
FAC0019,FAC0001,Sarguja,Chhattisgarh,30.38
FAC0019,FAC0002,Sarguja,Chhattisgarh,30.42
FAC0019,FAC0003,Sarguja,Chhattisgarh,29.83
FAC0019,FAC0004,Sarguja,Chhattisgarh,32.21
FAC0019,FAC0005,Sarguja,Chhattisgarh,46.77
FAC0019,FAC0006,Sarguja,Chhattisgarh,33.12
FAC0019,FAC0007,Sarguja,Chhattisgarh,32.58
FAC0019,FAC0008,Sarguja,Chhattisgarh,32.67
FAC0019,FAC0009,Sarguja,Chhattisgarh,48.75
FAC0019,FAC0010,Sarguja,Chhattisgarh,50.0
FAC0019,FAC0011,Sarguja,Chhattisgarh,28.63
FAC0019,FAC0012,Sarguja,Chhattisgarh,44.3
FAC0019,FAC0013,Sarguja,Chhattisgarh,32.84
FAC0019,FAC0014,Sarguja,Chhattisgarh,31.09
FAC0019,FAC0015,Sarguja,Chhattisgarh,30.52
FAC0019,FAC0016,Sarguja,Chhattisgarh,31.25
FAC0019,FAC0017,Sarguja,Chhattisgarh,30.78
FAC0019,FAC0018,Sarguja,Chhattisgarh,33.2
FAC0019,FAC0020,Sarguja,Chhattisgarh,32.83
FAC0019,FAC0021,Sarguja,Chhattisgarh,30.39
FAC0019,FAC0022,Sarguja,Chhattisgarh,48.64
FAC0019,FAC0023,Sarguja,Chhattisgarh,32.45
FAC0019,FAC0024,Sarguja,Chhattisgarh,31.8
FAC0019,FAC0025,Sarguja,Chhattisgarh,33.48
FAC0019,FAC0026,Sarguja,Chhattisgarh,33.44
FAC0019,FAC0027,Sarguja,Chhattisgarh,34.42
FAC0019,FAC0028,Sarguja,Chhattisgarh,30.6
FAC0019,FAC0029,Sarguja,Chhattisgarh,33.04
FAC0019,FAC0030,Sarguja,Chhattisgarh,32.23
FAC0020,FAC0001,Sarguja,Chhattisgarh,4.46
FAC0020,FAC0002,Sarguja,Chhattisgarh,4.12
FAC0020,FAC0003,Sarguja,Chhattisgarh,4.2
FAC0020,FAC0004,Sarguja,Chhattisgarh,5.27
FAC0020,FAC0005,Sarguja,Chhattisgarh,16.77
FAC0020,FAC0006,Sarguja,Chhattisgarh,0.5
FAC0020,FAC0007,Sarguja,Chhattisgarh,2.44
FAC0020,FAC0008,Sarguja,Chhattisgarh,0.49
FAC0020,FAC0009,Sarguja,Chhattisgarh,18.74
FAC0020,FAC0010,Sarguja,Chhattisgarh,25.87
FAC0020,FAC0011,Sarguja,Chhattisgarh,31.93
FAC0020,FAC0012,Sarguja,Chhattisgarh,17.37
FAC0020,FAC0013,Sarguja,Chhattisgarh,0.59
FAC0020,FAC0014,Sarguja,Chhattisgarh,2.68
FAC0020,FAC0015,Sarguja,Chhattisgarh,3.14
FAC0020,FAC0016,Sarguja,Chhattisgarh,5.0
FAC0020,FAC0017,Sarguja,Chhattisgarh,3.84
FAC0020,FAC0018,Sarguja,Chhattisgarh,1.9
FAC0020,FAC0019,Sarguja,Chhattisgarh,32.86
FAC0020,FAC0021,Sarguja,Chhattisgarh,4.13
FAC0020,FAC0022,Sarguja,Chhattisgarh,17.14
FAC0020,FAC0023,Sarguja,Chhattisgarh,0.73
FAC0020,FAC0024,Sarguja,Chhattisgarh,4.87
FAC0020,FAC0025,Sarguja,Chhattisgarh,4.32
FAC0020,FAC0026,Sarguja,Chhattisgarh,1.49
FAC0020,FAC0027,Sarguja,Chhattisgarh,7.49
FAC0020,FAC0028,Sarguja,Chhattisgarh,3.66
FAC0020,FAC0029,Sarguja,Chhattisgarh,0.39
FAC0020,FAC0030,Sarguja,Chhattisgarh,0.65
FAC0021,FAC0001,Sarguja,Chhattisgarh,2.48
FAC0021,FAC0002,Sarguja,Chhattisgarh,2.49
FAC0021,FAC0003,Sarguja,Chhattisgarh,1.9
FAC0021,FAC0004,Sarguja,Chhattisgarh,4.28
FAC0021,FAC0005,Sarguja,Chhattisgarh,17.91
FAC0021,FAC0006,Sarguja,Chhattisgarh,4.5
FAC0021,FAC0007,Sarguja,Chhattisgarh,3.95
FAC0021,FAC0008,Sarguja,Chhattisgarh,4.05
FAC0021,FAC0009,Sarguja,Chhattisgarh,19.88
FAC0021,FAC0010,Sarguja,Chhattisgarh,27.01
FAC0021,FAC0011,Sarguja,Chhattisgarh,30.94
FAC0021,FAC0012,Sarguja,Chhattisgarh,16.38
FAC0021,FAC0013,Sarguja,Chhattisgarh,4.22
FAC0021,FAC0014,Sarguja,Chhattisgarh,2.84
FAC0021,FAC0015,Sarguja,Chhattisgarh,1.92
FAC0021,FAC0016,Sarguja,Chhattisgarh,0.86
FAC0021,FAC0017,Sarguja,Chhattisgarh,2.85
FAC0021,FAC0018,Sarguja,Chhattisgarh,4.58
FAC0021,FAC0019,Sarguja,Chhattisgarh,30.4
FAC0021,FAC0020,Sarguja,Chhattisgarh,4.2
FAC0021,FAC0022,Sarguja,Chhattisgarh,20.42
FAC0021,FAC0023,Sarguja,Chhattisgarh,3.83
FAC0021,FAC0024,Sarguja,Chhattisgarh,3.88
FAC0021,FAC0025,Sarguja,Chhattisgarh,5.56
FAC0021,FAC0026,Sarguja,Chhattisgarh,4.65
FAC0021,FAC0027,Sarguja,Chhattisgarh,6.5
FAC0021,FAC0028,Sarguja,Chhattisgarh,2.67
FAC0021,FAC0029,Sarguja,Chhattisgarh,4.42
FAC0021,FAC0030,Sarguja,Chhattisgarh,3.6
FAC0022,FAC0001,Sarguja,Chhattisgarh,19.83
FAC0022,FAC0002,Sarguja,Chhattisgarh,19.36
FAC0022,FAC0003,Sarguja,Chhattisgarh,19.14
FAC0022,FAC0004,Sarguja,Chhattisgarh,20.21
FAC0022,FAC0005,Sarguja,Chhattisgarh,31.83
FAC0022,FAC0006,Sarguja,Chhattisgarh,17.31
FAC0022,FAC0007,Sarguja,Chhattisgarh,19.07
FAC0022,FAC0008,Sarguja,Chhattisgarh,16.71
FAC0022,FAC0009,Sarguja,Chhattisgarh,33.85
FAC0022,FAC0010,Sarguja,Chhattisgarh,40.98
FAC0022,FAC0011,Sarguja,Chhattisgarh,46.88
FAC0022,FAC0012,Sarguja,Chhattisgarh,32.31
FAC0022,FAC0013,Sarguja,Chhattisgarh,17.63
FAC0022,FAC0014,Sarguja,Chhattisgarh,19.19
FAC0022,FAC0015,Sarguja,Chhattisgarh,19.65
FAC0022,FAC0016,Sarguja,Chhattisgarh,21.19
FAC0022,FAC0017,Sarguja,Chhattisgarh,18.83
FAC0022,FAC0018,Sarguja,Chhattisgarh,18.68
FAC0022,FAC0019,Sarguja,Chhattisgarh,48.71
FAC0022,FAC0020,Sarguja,Chhattisgarh,17.25
FAC0022,FAC0021,Sarguja,Chhattisgarh,20.32
FAC0022,FAC0023,Sarguja,Chhattisgarh,17.24
FAC0022,FAC0024,Sarguja,Chhattisgarh,19.81
FAC0022,FAC0025,Sarguja,Chhattisgarh,18.87
FAC0022,FAC0026,Sarguja,Chhattisgarh,17.87
FAC0022,FAC0027,Sarguja,Chhattisgarh,22.43
FAC0022,FAC0028,Sarguja,Chhattisgarh,18.65
FAC0022,FAC0029,Sarguja,Chhattisgarh,17.65
FAC0022,FAC0030,Sarguja,Chhattisgarh,17.15
FAC0023,FAC0001,Sarguja,Chhattisgarh,4.09
FAC0023,FAC0002,Sarguja,Chhattisgarh,3.75
FAC0023,FAC0003,Sarguja,Chhattisgarh,3.83
FAC0023,FAC0004,Sarguja,Chhattisgarh,4.9
FAC0023,FAC0005,Sarguja,Chhattisgarh,16.4
FAC0023,FAC0006,Sarguja,Chhattisgarh,0.93
FAC0023,FAC0007,Sarguja,Chhattisgarh,1.98
FAC0023,FAC0008,Sarguja,Chhattisgarh,0.48
FAC0023,FAC0009,Sarguja,Chhattisgarh,18.37
FAC0023,FAC0010,Sarguja,Chhattisgarh,25.5
FAC0023,FAC0011,Sarguja,Chhattisgarh,31.57
FAC0023,FAC0012,Sarguja,Chhattisgarh,17.0
FAC0023,FAC0013,Sarguja,Chhattisgarh,0.39
FAC0023,FAC0014,Sarguja,Chhattisgarh,2.32
FAC0023,FAC0015,Sarguja,Chhattisgarh,2.78
FAC0023,FAC0016,Sarguja,Chhattisgarh,4.63
FAC0023,FAC0017,Sarguja,Chhattisgarh,3.47
FAC0023,FAC0018,Sarguja,Chhattisgarh,1.44
FAC0023,FAC0019,Sarguja,Chhattisgarh,32.5
FAC0023,FAC0020,Sarguja,Chhattisgarh,0.63
FAC0023,FAC0021,Sarguja,Chhattisgarh,3.77
FAC0023,FAC0022,Sarguja,Chhattisgarh,17.13
FAC0023,FAC0024,Sarguja,Chhattisgarh,4.5
FAC0023,FAC0025,Sarguja,Chhattisgarh,4.31
FAC0023,FAC0026,Sarguja,Chhattisgarh,1.24
FAC0023,FAC0027,Sarguja,Chhattisgarh,7.12
FAC0023,FAC0028,Sarguja,Chhattisgarh,3.29
FAC0023,FAC0029,Sarguja,Chhattisgarh,0.59
FAC0023,FAC0030,Sarguja,Chhattisgarh,0.28
FAC0024,FAC0001,Sarguja,Chhattisgarh,2.88
FAC0024,FAC0002,Sarguja,Chhattisgarh,2.41
FAC0024,FAC0003,Sarguja,Chhattisgarh,2.19
FAC0024,FAC0004,Sarguja,Chhattisgarh,2.36
FAC0024,FAC0005,Sarguja,Chhattisgarh,19.55
FAC0024,FAC0006,Sarguja,Chhattisgarh,4.88
FAC0024,FAC0007,Sarguja,Chhattisgarh,3.67
FAC0024,FAC0008,Sarguja,Chhattisgarh,4.62
FAC0024,FAC0009,Sarguja,Chhattisgarh,21.52
FAC0024,FAC0010,Sarguja,Chhattisgarh,28.65
FAC0024,FAC0011,Sarguja,Chhattisgarh,28.32
FAC0024,FAC0012,Sarguja,Chhattisgarh,14.46
FAC0024,FAC0013,Sarguja,Chhattisgarh,4.6
FAC0024,FAC0014,Sarguja,Chhattisgarh,3.04
FAC0024,FAC0015,Sarguja,Chhattisgarh,3.86
FAC0024,FAC0016,Sarguja,Chhattisgarh,4.59
FAC0024,FAC0017,Sarguja,Chhattisgarh,1.88
FAC0024,FAC0018,Sarguja,Chhattisgarh,4.33
FAC0024,FAC0019,Sarguja,Chhattisgarh,31.75
FAC0024,FAC0020,Sarguja,Chhattisgarh,4.77
FAC0024,FAC0021,Sarguja,Chhattisgarh,3.73
FAC0024,FAC0022,Sarguja,Chhattisgarh,19.74
FAC0024,FAC0023,Sarguja,Chhattisgarh,4.4
FAC0024,FAC0025,Sarguja,Chhattisgarh,4.58
FAC0024,FAC0026,Sarguja,Chhattisgarh,5.38
FAC0024,FAC0027,Sarguja,Chhattisgarh,4.58
FAC0024,FAC0028,Sarguja,Chhattisgarh,1.69
FAC0024,FAC0029,Sarguja,Chhattisgarh,4.8
FAC0024,FAC0030,Sarguja,Chhattisgarh,4.17
FAC0025,FAC0001,Sarguja,Chhattisgarh,4.59
FAC0025,FAC0002,Sarguja,Chhattisgarh,4.12
FAC0025,FAC0003,Sarguja,Chhattisgarh,3.9
FAC0025,FAC0004,Sarguja,Chhattisgarh,4.97
FAC0025,FAC0005,Sarguja,Chhattisgarh,18.86
FAC0025,FAC0006,Sarguja,Chhattisgarh,3.86
FAC0025,FAC0007,Sarguja,Chhattisgarh,5.39
FAC0025,FAC0008,Sarguja,Chhattisgarh,3.84
FAC0025,FAC0009,Sarguja,Chhattisgarh,20.83
FAC0025,FAC0010,Sarguja,Chhattisgarh,27.96
FAC0025,FAC0011,Sarguja,Chhattisgarh,31.64
FAC0025,FAC0012,Sarguja,Chhattisgarh,16.95
FAC0025,FAC0013,Sarguja,Chhattisgarh,4.57
FAC0025,FAC0014,Sarguja,Chhattisgarh,4.75
FAC0025,FAC0015,Sarguja,Chhattisgarh,5.58
FAC0025,FAC0016,Sarguja,Chhattisgarh,6.31
FAC0025,FAC0017,Sarguja,Chhattisgarh,3.59
FAC0025,FAC0018,Sarguja,Chhattisgarh,4.48
FAC0025,FAC0019,Sarguja,Chhattisgarh,33.47
FAC0025,FAC0020,Sarguja,Chhattisgarh,4.31
FAC0025,FAC0021,Sarguja,Chhattisgarh,5.44
FAC0025,FAC0022,Sarguja,Chhattisgarh,18.72
FAC0025,FAC0023,Sarguja,Chhattisgarh,4.37
FAC0025,FAC0024,Sarguja,Chhattisgarh,4.57
FAC0025,FAC0026,Sarguja,Chhattisgarh,4.84
FAC0025,FAC0027,Sarguja,Chhattisgarh,7.06
FAC0025,FAC0028,Sarguja,Chhattisgarh,3.41
FAC0025,FAC0029,Sarguja,Chhattisgarh,4.37
FAC0025,FAC0030,Sarguja,Chhattisgarh,4.28
FAC0026,FAC0001,Sarguja,Chhattisgarh,4.97
FAC0026,FAC0002,Sarguja,Chhattisgarh,4.63
FAC0026,FAC0003,Sarguja,Chhattisgarh,4.71
FAC0026,FAC0004,Sarguja,Chhattisgarh,5.78
FAC0026,FAC0005,Sarguja,Chhattisgarh,16.15
FAC0026,FAC0006,Sarguja,Chhattisgarh,1.8
FAC0026,FAC0007,Sarguja,Chhattisgarh,3.07
FAC0026,FAC0008,Sarguja,Chhattisgarh,1.34
FAC0026,FAC0009,Sarguja,Chhattisgarh,18.12
FAC0026,FAC0010,Sarguja,Chhattisgarh,25.25
FAC0026,FAC0011,Sarguja,Chhattisgarh,32.45
FAC0026,FAC0012,Sarguja,Chhattisgarh,17.88
FAC0026,FAC0013,Sarguja,Chhattisgarh,1.64
FAC0026,FAC0014,Sarguja,Chhattisgarh,3.2
FAC0026,FAC0015,Sarguja,Chhattisgarh,3.66
FAC0026,FAC0016,Sarguja,Chhattisgarh,5.46
FAC0026,FAC0017,Sarguja,Chhattisgarh,4.35
FAC0026,FAC0018,Sarguja,Chhattisgarh,2.68
FAC0026,FAC0019,Sarguja,Chhattisgarh,33.38
FAC0026,FAC0020,Sarguja,Chhattisgarh,1.5
FAC0026,FAC0021,Sarguja,Chhattisgarh,4.59
FAC0026,FAC0022,Sarguja,Chhattisgarh,17.83
FAC0026,FAC0023,Sarguja,Chhattisgarh,1.25
FAC0026,FAC0024,Sarguja,Chhattisgarh,5.38
FAC0026,FAC0025,Sarguja,Chhattisgarh,4.86
FAC0026,FAC0027,Sarguja,Chhattisgarh,8.0
FAC0026,FAC0028,Sarguja,Chhattisgarh,4.17
FAC0026,FAC0029,Sarguja,Chhattisgarh,1.83
FAC0026,FAC0030,Sarguja,Chhattisgarh,1.16
FAC0027,FAC0001,Sarguja,Chhattisgarh,5.4
FAC0027,FAC0002,Sarguja,Chhattisgarh,4.94
FAC0027,FAC0003,Sarguja,Chhattisgarh,4.72
FAC0027,FAC0004,Sarguja,Chhattisgarh,2.92
FAC0027,FAC0005,Sarguja,Chhattisgarh,22.07
FAC0027,FAC0006,Sarguja,Chhattisgarh,7.41
FAC0027,FAC0007,Sarguja,Chhattisgarh,6.2
FAC0027,FAC0008,Sarguja,Chhattisgarh,7.14
FAC0027,FAC0009,Sarguja,Chhattisgarh,24.05
FAC0027,FAC0010,Sarguja,Chhattisgarh,31.18
FAC0027,FAC0011,Sarguja,Chhattisgarh,30.57
FAC0027,FAC0012,Sarguja,Chhattisgarh,12.46
FAC0027,FAC0013,Sarguja,Chhattisgarh,7.13
FAC0027,FAC0014,Sarguja,Chhattisgarh,5.57
FAC0027,FAC0015,Sarguja,Chhattisgarh,6.39
FAC0027,FAC0016,Sarguja,Chhattisgarh,7.12
FAC0027,FAC0017,Sarguja,Chhattisgarh,4.4
FAC0027,FAC0018,Sarguja,Chhattisgarh,6.86
FAC0027,FAC0019,Sarguja,Chhattisgarh,34.28
FAC0027,FAC0020,Sarguja,Chhattisgarh,7.3
FAC0027,FAC0021,Sarguja,Chhattisgarh,6.26
FAC0027,FAC0022,Sarguja,Chhattisgarh,22.27
FAC0027,FAC0023,Sarguja,Chhattisgarh,6.93
FAC0027,FAC0024,Sarguja,Chhattisgarh,4.57
FAC0027,FAC0025,Sarguja,Chhattisgarh,6.93
FAC0027,FAC0026,Sarguja,Chhattisgarh,7.91
FAC0027,FAC0028,Sarguja,Chhattisgarh,4.22
FAC0027,FAC0029,Sarguja,Chhattisgarh,7.33
FAC0027,FAC0030,Sarguja,Chhattisgarh,6.7
FAC0028,FAC0001,Sarguja,Chhattisgarh,2.22
FAC0028,FAC0002,Sarguja,Chhattisgarh,1.76
FAC0028,FAC0003,Sarguja,Chhattisgarh,1.54
FAC0028,FAC0004,Sarguja,Chhattisgarh,2.61
FAC0028,FAC0005,Sarguja,Chhattisgarh,18.18
FAC0028,FAC0006,Sarguja,Chhattisgarh,3.19
FAC0028,FAC0007,Sarguja,Chhattisgarh,3.02
FAC0028,FAC0008,Sarguja,Chhattisgarh,3.17
FAC0028,FAC0009,Sarguja,Chhattisgarh,20.16
FAC0028,FAC0010,Sarguja,Chhattisgarh,27.29
FAC0028,FAC0011,Sarguja,Chhattisgarh,29.27
FAC0028,FAC0012,Sarguja,Chhattisgarh,14.71
FAC0028,FAC0013,Sarguja,Chhattisgarh,3.89
FAC0028,FAC0014,Sarguja,Chhattisgarh,2.39
FAC0028,FAC0015,Sarguja,Chhattisgarh,3.21
FAC0028,FAC0016,Sarguja,Chhattisgarh,3.94
FAC0028,FAC0017,Sarguja,Chhattisgarh,0.18
FAC0028,FAC0018,Sarguja,Chhattisgarh,3.68
FAC0028,FAC0019,Sarguja,Chhattisgarh,31.1
FAC0028,FAC0020,Sarguja,Chhattisgarh,3.63
FAC0028,FAC0021,Sarguja,Chhattisgarh,3.08
FAC0028,FAC0022,Sarguja,Chhattisgarh,18.05
FAC0028,FAC0023,Sarguja,Chhattisgarh,3.69
FAC0028,FAC0024,Sarguja,Chhattisgarh,2.21
FAC0028,FAC0025,Sarguja,Chhattisgarh,2.89
FAC0028,FAC0026,Sarguja,Chhattisgarh,4.17
FAC0028,FAC0027,Sarguja,Chhattisgarh,4.83
FAC0028,FAC0029,Sarguja,Chhattisgarh,3.7
FAC0028,FAC0030,Sarguja,Chhattisgarh,3.52
FAC0029,FAC0001,Sarguja,Chhattisgarh,4.62
FAC0029,FAC0002,Sarguja,Chhattisgarh,4.14
FAC0029,FAC0003,Sarguja,Chhattisgarh,4.22
FAC0029,FAC0004,Sarguja,Chhattisgarh,5.29
FAC0029,FAC0005,Sarguja,Chhattisgarh,16.93
FAC0029,FAC0006,Sarguja,Chhattisgarh,0.51
FAC0029,FAC0007,Sarguja,Chhattisgarh,2.04
FAC0029,FAC0008,Sarguja,Chhattisgarh,0.94
FAC0029,FAC0009,Sarguja,Chhattisgarh,18.9
FAC0029,FAC0010,Sarguja,Chhattisgarh,26.04
FAC0029,FAC0011,Sarguja,Chhattisgarh,31.96
FAC0029,FAC0012,Sarguja,Chhattisgarh,17.39
FAC0029,FAC0013,Sarguja,Chhattisgarh,0.19
FAC0029,FAC0014,Sarguja,Chhattisgarh,2.65
FAC0029,FAC0015,Sarguja,Chhattisgarh,3.31
FAC0029,FAC0016,Sarguja,Chhattisgarh,5.17
FAC0029,FAC0017,Sarguja,Chhattisgarh,3.86
FAC0029,FAC0018,Sarguja,Chhattisgarh,1.5
FAC0029,FAC0019,Sarguja,Chhattisgarh,33.03
FAC0029,FAC0020,Sarguja,Chhattisgarh,0.45
FAC0029,FAC0021,Sarguja,Chhattisgarh,4.3
FAC0029,FAC0022,Sarguja,Chhattisgarh,17.59
FAC0029,FAC0023,Sarguja,Chhattisgarh,0.53
FAC0029,FAC0024,Sarguja,Chhattisgarh,4.89
FAC0029,FAC0025,Sarguja,Chhattisgarh,4.43
FAC0029,FAC0026,Sarguja,Chhattisgarh,1.78
FAC0029,FAC0027,Sarguja,Chhattisgarh,7.51
FAC0029,FAC0028,Sarguja,Chhattisgarh,3.68
FAC0029,FAC0030,Sarguja,Chhattisgarh,0.81
FAC0030,FAC0001,Sarguja,Chhattisgarh,3.81
FAC0030,FAC0002,Sarguja,Chhattisgarh,3.47
FAC0030,FAC0003,Sarguja,Chhattisgarh,3.55
FAC0030,FAC0004,Sarguja,Chhattisgarh,4.62
FAC0030,FAC0005,Sarguja,Chhattisgarh,16.12
FAC0030,FAC0006,Sarguja,Chhattisgarh,0.9
FAC0030,FAC0007,Sarguja,Chhattisgarh,1.91
FAC0030,FAC0008,Sarguja,Chhattisgarh,0.45
FAC0030,FAC0009,Sarguja,Chhattisgarh,18.09
FAC0030,FAC0010,Sarguja,Chhattisgarh,25.22
FAC0030,FAC0011,Sarguja,Chhattisgarh,31.29
FAC0030,FAC0012,Sarguja,Chhattisgarh,16.72
FAC0030,FAC0013,Sarguja,Chhattisgarh,0.62
FAC0030,FAC0014,Sarguja,Chhattisgarh,2.03
FAC0030,FAC0015,Sarguja,Chhattisgarh,2.49
FAC0030,FAC0016,Sarguja,Chhattisgarh,4.35
FAC0030,FAC0017,Sarguja,Chhattisgarh,3.19
FAC0030,FAC0018,Sarguja,Chhattisgarh,1.67
FAC0030,FAC0019,Sarguja,Chhattisgarh,32.22
FAC0030,FAC0020,Sarguja,Chhattisgarh,0.6
FAC0030,FAC0021,Sarguja,Chhattisgarh,3.49
FAC0030,FAC0022,Sarguja,Chhattisgarh,17.1
FAC0030,FAC0023,Sarguja,Chhattisgarh,0.23
FAC0030,FAC0024,Sarguja,Chhattisgarh,4.22
FAC0030,FAC0025,Sarguja,Chhattisgarh,4.28
FAC0030,FAC0026,Sarguja,Chhattisgarh,1.21
FAC0030,FAC0027,Sarguja,Chhattisgarh,6.84
FAC0030,FAC0028,Sarguja,Chhattisgarh,3.01
FAC0030,FAC0029,Sarguja,Chhattisgarh,0.81
FAC0031,FAC0032,Ernakulam,Kerala,0.17
FAC0031,FAC0033,Ernakulam,Kerala,20.86
FAC0031,FAC0034,Ernakulam,Kerala,22.55
FAC0031,FAC0035,Ernakulam,Kerala,16.12
FAC0031,FAC0036,Ernakulam,Kerala,26.66
FAC0031,FAC0037,Ernakulam,Kerala,16.65
FAC0031,FAC0038,Ernakulam,Kerala,16.71
FAC0031,FAC0039,Ernakulam,Kerala,12.42
FAC0031,FAC0040,Ernakulam,Kerala,13.57
FAC0031,FAC0041,Ernakulam,Kerala,21.06
FAC0031,FAC0042,Ernakulam,Kerala,28.44
FAC0031,FAC0043,Ernakulam,Kerala,27.2
FAC0031,FAC0044,Ernakulam,Kerala,44.53
FAC0031,FAC0045,Ernakulam,Kerala,16.48
FAC0031,FAC0046,Ernakulam,Kerala,39.95
FAC0031,FAC0047,Ernakulam,Kerala,16.96
FAC0031,FAC0048,Ernakulam,Kerala,40.31
FAC0031,FAC0049,Ernakulam,Kerala,44.7
FAC0031,FAC0050,Ernakulam,Kerala,40.53
FAC0031,FAC0051,Ernakulam,Kerala,36.45
FAC0031,FAC0052,Ernakulam,Kerala,44.78
FAC0031,FAC0053,Ernakulam,Kerala,52.97
FAC0031,FAC0054,Ernakulam,Kerala,10.63
FAC0031,FAC0055,Ernakulam,Kerala,21.11
FAC0031,FAC0056,Ernakulam,Kerala,44.36
FAC0031,FAC0057,Ernakulam,Kerala,33.7
FAC0031,FAC0058,Ernakulam,Kerala,23.21
FAC0031,FAC0059,Ernakulam,Kerala,36.19
FAC0031,FAC0060,Ernakulam,Kerala,35.36
FAC0032,FAC0031,Ernakulam,Kerala,0.17
FAC0032,FAC0033,Ernakulam,Kerala,20.73
FAC0032,FAC0034,Ernakulam,Kerala,22.42
FAC0032,FAC0035,Ernakulam,Kerala,15.99
FAC0032,FAC0036,Ernakulam,Kerala,26.53
